smooth_window,diff_lag,eps,replicate,detected,truth,matched,precision,recall,f1,start_index_mae,peak_index_mae,end_index_mae,duration_mae,amplitude_mae,temporal_symmetry_mae
5,10,0.0,1,21,12,12,0.5714285714285714,1.0,0.7272727272727273,8.25,6.083333333333333,13.75,12.666666666666666,0.07161435833181821,0.26779292798695814
5,10,0.0,2,15,12,12,0.8,1.0,0.888888888888889,6.833333333333333,6.75,13.583333333333334,12.25,0.06541438458301978,0.2596095346772688
5,10,0.0,3,15,12,12,0.8,1.0,0.888888888888889,7.083333333333333,5.416666666666667,8.416666666666666,5.333333333333333,0.05942515927061088,0.1304395162999025
5,10,0.0,4,15,12,12,0.8,1.0,0.888888888888889,7.916666666666667,6.916666666666667,6.166666666666667,3.4166666666666665,0.07762937112258823,0.035533069761646295
5,10,0.01,0,15,12,12,0.8,1.0,0.888888888888889,8.416666666666666,6.166666666666667,9.833333333333334,5.416666666666667,0.06390909797122686,0.13933212119863284
5,10,0.01,1,21,12,12,0.5714285714285714,1.0,0.7272727272727273,8.666666666666666,5.916666666666667,14.083333333333334,12.916666666666666,0.07161435833181821,0.27088566748690773
5,10,0.01,2,15,12,12,0.8,1.0,0.888888888888889,6.833333333333333,6.5,13.583333333333334,12.25,0.06541438458301978,0.2576445026857429
5,10,0.01,3,16,12,12,0.75,1.0,0.8571428571428571,7.5,5.416666666666667,8.666666666666666,5.166666666666667,0.05942515927061088,0.1366436753848849
5,10,0.01,4,16,12,12,0.75,1.0,0.8571428571428571,8.0,6.916666666666667,6.166666666666667,3.5,0.07762937112258823,0.034421958650535184
5,10,0.03,0,15,12,12,0.8,1.0,0.888888888888889,8.5,5.666666666666667,9.916666666666666,5.416666666666667,0.06390909797122686,0.14129206561644847
5,10,0.03,1,21,12,12,0.5714285714285714,1.0,0.7272727272727273,8.833333333333334,5.916666666666667,14.25,12.583333333333334,0.07161435833181821,0.27500549153558707
5,10,0.03,2,15,12,12,0.8,1.0,0.888888888888889,7.333333333333333,6.333333333333333,13.833333333333334,12.166666666666666,0.07039401869882096,0.2535958820422181
5,10,0.03,3,15,12,12,0.8,1.0,0.888888888888889,7.833333333333333,4.416666666666667,8.666666666666666,5.833333333333333,0.06216816204827578,0.1361139012647043
5,10,0.03,4,17,12,12,0.7058823529411765,1.0,0.8275862068965517,8.083333333333334,6.0,8.916666666666666,6.666666666666667,0.0757680944700729,0.11044712741361762
9,1,0.0,0,80,12,12,0.15,1.0,0.2608695652173913,20.583333333333332,2.0,36.333333333333336,56.75,0.46334774407365065,0.5870224932724933
9,1,0.0,1,88,12,12,0.13636363636363635,1.0,0.24000000000000002,14.916666666666666,1.3333333333333333,37.25,52.166666666666664,0.21807168056541534,0.8551255832244921
9,1,0.0,2,82,12,12,0.14634146341463414,1.0,0.2553191489361702,15.083333333333334,2.25,35.666666666666664,50.75,0.27362998890674833,0.7639344542530817
