smooth_window,diff_lag,eps,seed,detected,truth,matched,precision,recall,f1,interval_iou_mean,start_index_mae,peak_index_mae,end_index_mae,duration_mae,amplitude_mae,temporal_symmetry_mae
5,3,0.0,1735,49,12,1,0.02040816326530612,0.08333333333333333,0.032786885245901634,0.5125,6.0,2.0,33.0,39.0,0.019105996622962307,0.7560975609756098
5,3,0.0,1736,40,12,6,0.15,0.5,0.23076923076923075,0.7256508904374758,9.666666666666666,4.166666666666667,12.333333333333334,21.333333333333332,0.0634551110431469,0.34893469250893516
5,3,0.0,1737,47,12,6,0.1276595744680851,0.5,0.20338983050847456,0.694336545217304,18.5,3.3333333333333335,6.0,23.5,0.03924489887674765,0.32171272084368774
5,3,0.0,1738,49,12,2,0.04081632653061224,0.16666666666666666,0.06557377049180327,0.7264307228915663,19.0,6.0,3.5,19.5,0.09901244646356555,0.24303232998885171
5,3,0.0,1739,59,12,2,0.03389830508474576,0.16666666666666666,0.056338028169014086,0.7348214285714285,15.0,2.5,6.5,17.5,0.09494020851234908,0.1793770139634801
5,3,0.0,1740,54,12,2,0.037037037037037035,0.16666666666666666,0.06060606060606061,0.625,20.0,3.5,10.0,30.0,0.05041040387886064,0.5229885057471264
5,3,0.0,1741,50,12,3,0.06,0.25,0.0967741935483871,0.6291666666666668,6.666666666666667,2.6666666666666665,23.0,29.666666666666668,0.044657582954638585,0.49281805745554036
5,3,0.0,1742,54,12,4,0.07407407407407407,0.3333333333333333,0.12121212121212122,0.621875,5.0,1.5,25.25,30.25,0.03609256089028334,0.5734778997544417
5,3,0.0,1743,50,12,5,0.1,0.4166666666666667,0.16129032258064516,0.6036746987951807,6.0,2.2,25.8,30.6,0.03981680010999393,0.49802065284112534
5,3,0.0,1744,44,12,6,0.13636363636363635,0.5,0.21428571428571427,0.6520833333333333,6.333333333333333,2.1666666666666665,21.5,27.833333333333332,0.0790547771503548,0.4618363659827074
5,3,0.0,1745,51,12,4,0.0784313725490196,0.3333333333333333,0.12698412698412698,0.644359756097561,20.25,3.0,8.25,27.5,0.060533082030958474,0.5155038759689923
5,3,0.0,1746,50,12,4,0.08,0.3333333333333333,0.12903225806451613,0.5901888039964737,16.25,2.75,17.0,30.75,0.058661158372852185,0.587997734820926
5,3,0.0,1747,48,12,4,0.08333333333333333,0.3333333333333333,0.13333333333333333,0.629913307915759,14.5,2.5,15.75,27.25,0.10802012005674788,0.5430919106773144
5,3,0.0,1748,52,12,3,0.057692307692307696,0.25,0.09375,0.8008682123858275,4.666666666666667,3.6666666666666665,11.333333333333334,14.0,0.1116500182364167,0.26886587392916506
5,3,0.01,1729,57,12,4,0.07017543859649122,0.3333333333333333,0.11594202898550725,0.6181543586269196,29.25,2.75,1.5,29.25,0.07568077506471149,0.5098051173632568
5,3,0.01,1730,57,12,3,0.05263157894736842,0.25,0.08695652173913043,0.5125000000000001,17.0,1.3333333333333333,22.0,39.0,0.02935383255331155,0.7224806201550388
5,3,0.01,1731,51,12,3,0.058823529411764705,0.25,0.09523809523809523,0.6546296296296297,16.0,1.6666666666666667,11.666666666666666,27.0,0.06696731671144374,0.5280875013273866
5,3,0.01,1732,50,12,3,0.06,0.25,0.0967741935483871,0.6464430894308943,27.333333333333332,1.3333333333333333,1.3333333333333333,26.0,0.0355281532664052,0.6116855980724387
5,3,0.01,1733,43,12,6,0.13953488372093023,0.5,0.21818181818181817,0.7094907407407408,21.5,2.8333333333333335,1.8333333333333333,22.666666666666668,0.07312072563623762,0.3967470088810718
5,3,0.01,1734,37,12,6,0.16216216216216217,0.5,0.2448979591836735,0.6870556247190235,18.5,3.0,7.0,22.166666666666668,0.07198904085311837,0.42260028520114895
5,3,0.01,1735,50,12,1,0.02,0.08333333333333333,0.03225806451612903,0.5,12.0,0.0,28.0,40.0,0.062339669554051125,0.4
5,3,0.01,1736,42,12,4,0.09523809523809523,0.3333333333333333,0.14814814814814814,0.7795318957134754,8.5,3.0,9.5,14.5,0.08586725109800541,0.23253454415616834
5,3,0.01,1737,49,12,5,0.10204081632653061,0.4166666666666667,0.16393442622950824,0.7207038542607649,15.2,2.8,7.2,21.2,0.038851959152252966,0.28424647948270954
5,3,0.01,1738,48,12,4,0.08333333333333333,0.3333333333333333,0.13333333333333333,0.7107763370555393,21.0,3.5,2.75,20.25,0.08834145536212362,0.3736296915644741
5,3,0.01,1739,59,12,2,0.03389830508474576,0.16666666666666666,0.056338028169014086,0.7785714285714285,15.0,2.5,3.0,14.0,0.10507603840389912,0.22274436090225558
5,3,0.01,1740,56,12,2,0.03571428571428571,0.16666666666666666,0.058823529411764705,0.625,20.0,3.5,10.0,30.0,0.05041040387886064,0.5229885057471264
5,3,0.01,1741,47,12,3,0.06382978723404255,0.25,0.10169491525423728,0.6333333333333333,6.666666666666667,2.3333333333333335,22.666666666666668,29.333333333333332,0.044657582954638585,0.4776148747331761
5,3,0.01,1742,50,12,5,0.1,0.4166666666666667,0.16129032258064516,0.6100000000000001,10.4,1.4,20.8,31.2,0.03647959920984376,0.5787823198035534
5,3,0.01,1743,51,12,5,0.09803921568627451,0.4166666666666667,0.15873015873015872,0.6011746987951808,6.2,2.2,25.8,30.8,0.03745313504746637,0.4972889455240521
5,3,0.01,1744,45,12,5,0.1111111111111111,0.4166666666666667,0.17543859649122806,0.6076851851851852,12.0,2.2,19.4,31.0,0.08344716276845517,0.5184126984126983
5,3,0.01,1745,50,12,4,0.08,0.3333333333333333,0.12903225806451613,0.6382621951219513,20.75,3.0,8.25,28.0,0.060533082030958474,0.522260632725749
5,3,0.01,1746,50,12,4,0.08,0.3333333333333333,0.12903225806451613,0.5933900235086689,16.5,2.75,16.5,30.5,0.058661158372852185,0.5707402641174127
5,3,0.01,1747,45,12,4,0.08888888888888889,0.3333333333333333,0.14035087719298245,0.614288307915759,23.0,2.5,8.5,28.5,0.11514323649665664,0.5472585773439811
5,3,0.01,1748,50,12,3,0.06,0.25,0.0967741935483871,0.7970970300956913,4.666666666666667,3.6666666666666665,11.666666666666666,13.666666666666666,0.1116500182364167,0.272979797979798
5,3,0.03,1729,57,12,3,0.05263157894736842,0.25,0.08695652173913043,0.5640432098765432,34.0,2.0,1.0,34.333333333333336,0.03952730161801362,0.6831643808387994
5,3,0.03,1730,54,12,4,0.07407407407407407,0.3333333333333333,0.12121212121212122,0.5545294943820225,25.5,0.5,11.25,32.25,0.03472771553255441,0.6575937950937951
5,3,0.03,1731,49,12,4,0.08163265306122448,0.3333333333333333,0.13114754098360654,0.7158960027100271,22.0,1.25,1.0,21.5,0.05225828190484769,0.42902088569498575
5,3,0.03,1732,53,12,4,0.07547169811320754,0.3333333333333333,0.12307692307692308,0.7080627387599177,21.75,1.5,1.75,21.0,0.051382047692131894,0.46630662470140627
5,3,0.03,1733,45,12,5,0.1111111111111111,0.4166666666666667,0.17543859649122806,0.682962962962963,23.2,1.8,2.2,25.0,0.08182711216039025,0.37974491180461334
5,3,0.03,1734,40,12,6,0.15,0.5,0.23076923076923075,0.7116989478718317,16.0,1.5,7.5,20.5,0.06307941915645181,0.4244307081943626
5,3,0.03,1735,56,12,3,0.05357142857142857,0.25,0.08823529411764706,0.7091085271317829,11.0,1.3333333333333333,12.666666666666666,19.666666666666668,0.04089339240928328,0.22262626262626264
5,3,0.03,1736,45,12,3,0.06666666666666667,0.25,0.10526315789473685,0.7090187180941577,20.666666666666668,3.0,3.3333333333333335,19.333333333333332,0.08690129331190637,0.3940442942060816
5,3,0.03,1737,52,12,4,0.07692307692307693,0.3333333333333333,0.125,0.5843750000000001,25.25,2.0,8.0,33.25,0.02103374170221567,0.5360163092721233
5,3,0.03,1738,52,12,4,0.07692307692307693,0.3333333333333333,0.125,0.5675624811803673,33.75,2.0,1.5,32.25,0.06703372046129219,0.6799346405228758
5,3,0.03,1739,58,12,2,0.034482758620689655,0.16666666666666666,0.05714285714285715,0.7071428571428571,21.0,2.5,3.0,20.0,0.10507603840389912,0.3549107142857143
5,3,0.03,1740,53,12,2,0.03773584905660377,0.16666666666666666,0.06153846153846154,0.6151271753681392,29.5,2.5,2.0,27.5,0.10290989025305852,0.5305821665438467
5,3,0.03,1741,47,12,3,0.06382978723404255,0.25,0.10169491525423728,0.6875,17.333333333333332,2.6666666666666665,7.666666666666667,25.0,0.03170382838395702,0.2518378173550588
5,3,0.03,1742,54,12,5,0.09259259259259259,0.4166666666666667,0.1515151515151515,0.615,17.6,1.6,13.2,30.8,0.040296827734881455,0.5542638322458903
5,3,0.03,1743,47,12,5,0.10638297872340426,0.4166666666666667,0.1694915254237288,0.5917857142857142,7.0,1.8,25.8,31.2,0.03709000776935432,0.46921165435577394
5,3,0.03,1744,48,12,4,0.08333333333333333,0.3333333333333333,0.13333333333333333,0.6690083979328165,17.25,2.25,10.0,23.75,0.11631730233088661,0.3132126491901108
5,3,0.03,1745,47,12,6,0.1276595744680851,0.5,0.20338983050847456,0.6514372822299651,21.0,2.1666666666666665,7.166666666666667,25.5,0.06136755352254708,0.45723850483168743
5,3,0.03,1746,50,12,3,0.06,0.25,0.0967741935483871,0.6368473895582328,17.0,2.3333333333333335,12.666666666666666,25.666666666666668,0.06514839356034408,0.5459489302967564
5,3,0.03,1747,45,12,3,0.06666666666666667,0.25,0.10526315789473685,0.6232177438876786,28.666666666666668,2.0,2.3333333333333335,27.0,0.13586218722296498,0.5608169036437481
5,3,0.03,1748,47,12,4,0.0851063829787234,0.3333333333333333,0.13559322033898305,0.6960075493612079,14.0,2.5,10.5,21.5,0.0818729378545956,0.3713474025974025
5,5,0.0,1729,38,12,9,0.23684210526315788,0.75,0.36,0.7406188245043667,8.222222222222221,3.111111111111111,12.777777777777779,18.11111111111111,0.05713150812698509,0.2919815089611085
5,5,0.0,1730,34,12,8,0.23529411764705882,0.6666666666666666,0.3478260869565218,0.7168892760356175,4.875,3.25,17.875,20.5,0.03617539928139485,0.41709196898805984
5,5,0.0,1731,38,12,6,0.15789473684210525,0.5,0.23999999999999996,0.7075301204819278,5.833333333333333,4.0,17.666666666666668,21.5,0.0584010535472624,0.443013468013468
5,5,0.0,1732,39,12,6,0.15384615384615385,0.5,0.23529411764705882,0.7330472749171936,9.833333333333334,2.6666666666666665,11.666666666666666,19.166666666666668,0.03639813072175816,0.397987336932026
5,5,0.0,1733,35,12,7,0.2,0.5833333333333334,0.2978723404255319,0.8273954703832754,9.0,3.4285714285714284,4.857142857142857,13.285714285714286,0.06030239175833781,0.10455016507534322
5,5,0.0,1734,30,12,7,0.23333333333333334,0.5833333333333334,0.33333333333333337,0.7942613464788868,13.714285714285714,3.857142857142857,3.4285714285714284,10.571428571428571,0.08202201100664716,0.1902910316616997
5,5,0.0,1735,40,12,6,0.15,0.5,0.23076923076923075,0.5145833333333334,5.0,2.5,33.833333333333336,38.833333333333336,0.032195349608775146,0.7882811585590939
5,5,0.0,1736,28,12,7,0.25,0.5833333333333334,0.35000000000000003,0.7869192586262435,5.0,3.2857142857142856,12.428571428571429,12.571428571428571,0.09682246517193481,0.2597061100943207
5,5,0.0,1737,40,12,5,0.125,0.4166666666666667,0.1923076923076923,0.752879188712522,12.8,3.6,7.2,17.6,0.0415825532745651,0.26303318695243705
5,5,0.0,1738,33,12,7,0.21212121212121213,0.5833333333333334,0.3111111111111111,0.7344947735191638,6.285714285714286,5.285714285714286,15.142857142857142,18.571428571428573,0.06447152972554133,0.41883391750797666
5,5,0.0,1739,32,12,7,0.21875,0.5833333333333334,0.31818181818181823,0.8115181056260294,8.428571428571429,2.857142857142857,7.0,10.857142857142858,0.07405560231162278,0.1675906545277084
5,5,0.0,1740,35,12,7,0.2,0.5833333333333334,0.2978723404255319,0.6210936915679278,13.571428571428571,4.571428571428571,17.142857142857142,27.0,0.05318464215559988,0.6079164396163288
5,5,0.0,1741,31,12,7,0.22580645161290322,0.5833333333333334,0.3255813953488372,0.6671146606196608,6.0,2.5714285714285716,21.0,22.428571428571427,0.06553557073755108,0.4331671791021384
5,5,0.0,1742,37,12,9,0.24324324324324326,0.75,0.3673469387755103,0.6550460513423475,8.88888888888889,2.888888888888889,18.77777777777778,26.555555555555557,0.05460941834232163,0.55462766087695
5,5,0.0,1743,36,12,8,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.665301974448316,5.5,2.375,21.375,25.375,0.06010959675672463,0.4700732177293021
5,5,0.0,1744,27,12,9,0.3333333333333333,0.75,0.46153846153846156,0.7318463489329122,5.666666666666667,3.2222222222222223,16.0,18.555555555555557,0.0971180617663575,0.3367580330339488
5,5,0.0,1745,36,12,8,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.7077903525868179,7.75,4.0,15.75,21.5,0.050294075902191995,0.35684097627803013
5,5,0.0,1746,40,12,4,0.1,0.3333333333333333,0.15384615384615383,0.55,2.25,2.75,33.75,36.0,0.03728150743270853,0.7902808249232119
5,5,0.0,1747,36,12,5,0.1388888888888889,0.4166666666666667,0.20833333333333334,0.6746054519368723,18.4,3.4,8.4,21.6,0.09584815711557874,0.4503969846780643
5,5,0.0,1748,36,12,5,0.1388888888888889,0.4166666666666667,0.20833333333333334,0.6692165672657407,11.8,3.6,15.4,22.0,0.06858934205803255,0.41596834479953804
5,5,0.01,1729,36,12,9,0.25,0.75,0.375,0.7392491734621772,11.666666666666666,3.3333333333333335,9.555555555555555,17.666666666666668,0.05432962440035416,0.2785711786251317
5,5,0.01,1730,30,12,8,0.26666666666666666,0.6666666666666666,0.3809523809523809,0.8111789933270285,4.75,2.875,10.625,12.625,0.04914782944980706,0.22195362536459928
5,5,0.01,1731,36,12,6,0.16666666666666666,0.5,0.25,0.6576534533194507,10.666666666666666,3.6666666666666665,16.833333333333332,26.166666666666668,0.03514442577940321,0.5230530187721968
5,5,0.01,1732,37,12,7,0.1891891891891892,0.5833333333333334,0.28571428571428575,0.7358817917410867,10.428571428571429,2.5714285714285716,11.0,17.142857142857142,0.03374598191117428,0.3665678068399531
5,5,0.01,1733,35,12,7,0.2,0.5833333333333334,0.2978723404255319,0.8720383275261325,9.142857142857142,3.4285714285714284,1.1428571428571428,9.714285714285714,0.057574295342575375,0.05823396417637899
5,5,0.01,1734,30,12,7,0.23333333333333334,0.5833333333333334,0.33333333333333337,0.8086077535150527,12.285714285714286,3.0,3.7142857142857144,8.571428571428571,0.0746454272079431,0.17338129052414766
5,5,0.01,1735,41,12,5,0.12195121951219512,0.4166666666666667,0.18867924528301888,0.575,7.2,2.4,26.8,34.0,0.0340245128355116,0.6215800787005737
5,5,0.01,1736,25,12,7,0.28,0.5833333333333334,0.3783783783783784,0.794487285837128,6.285714285714286,3.142857142857143,10.714285714285714,11.857142857142858,0.11829629129194112,0.19053798738843492
5,5,0.01,1737,36,12,7,0.19444444444444445,0.5833333333333334,0.2916666666666667,0.7145130093591187,17.428571428571427,3.4285714285714284,5.714285714285714,20.857142857142858,0.03103626521350319,0.31595668003693256
5,5,0.01,1738,36,12,7,0.19444444444444445,0.5833333333333334,0.2916666666666667,0.7030321884851501,8.857142857142858,5.285714285714286,15.142857142857142,21.142857142857142,0.07307997625200867,0.38809260912691673
5,5,0.01,1739,29,12,8,0.27586206896551724,0.6666666666666666,0.3902439024390244,0.7649737957394152,12.25,2.75,7.25,13.25,0.07213981120141441,0.2574579883545478
5,5,0.01,1740,36,12,7,0.19444444444444445,0.5833333333333334,0.2916666666666667,0.6210936915679277,13.571428571428571,4.428571428571429,17.142857142857142,27.0,0.05318464215559988,0.6079164396163288
5,5,0.01,1741,31,12,7,0.22580645161290322,0.5833333333333334,0.3255813953488372,0.6671146606196608,6.0,2.5714285714285716,21.0,22.428571428571427,0.06553557073755108,0.4331671791021384
5,5,0.01,1742,36,12,8,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.6634893077601411,10.375,2.625,16.625,25.75,0.06810667515998983,0.48972752057622165
5,5,0.01,1743,38,12,7,0.18421052631578946,0.5833333333333334,0.27999999999999997,0.6889165422266468,5.571428571428571,2.142857142857143,19.428571428571427,23.285714285714285,0.05853028463498311,0.4042359821381779
5,5,0.01,1744,29,12,9,0.3103448275862069,0.75,0.4390243902439025,0.7280359282029958,6.0,3.111111111111111,16.0,18.666666666666668,0.0971180617663575,0.33062865053692736
5,5,0.01,1745,39,12,7,0.1794871794871795,0.5833333333333334,0.2745098039215686,0.724974688670649,8.285714285714286,4.0,13.857142857142858,19.857142857142858,0.05387930127758849,0.3075583581585487
5,5,0.01,1746,39,12,4,0.10256410256410256,0.3333333333333333,0.15686274509803919,0.540625,3.0,2.5,33.75,36.75,0.050285979363273,0.7742924528301887
5,5,0.01,1747,37,12,4,0.10810810810810811,0.3333333333333333,0.163265306122449,0.6176470588235294,21.5,3.0,10.0,26.0,0.07121881788570228,0.5564172834791594
5,5,0.01,1748,35,12,6,0.17142857142857143,0.5,0.2553191489361702,0.6489503139912919,15.5,3.3333333333333335,13.5,23.333333333333332,0.059387758965029847,0.45997362066628183
5,5,0.03,1729,36,12,7,0.19444444444444445,0.5833333333333334,0.2916666666666667,0.7753691161050161,9.571428571428571,3.0,9.285714285714286,10.285714285714286,0.06831441243450043,0.21416257364669775
5,5,0.03,1730,35,12,6,0.17142857142857143,0.5,0.2553191489361702,0.7701685574862284,11.5,3.1666666666666665,7.166666666666667,15.333333333333334,0.04911038431343614,0.2667531258682705
5,5,0.03,1731,37,12,4,0.10810810810810811,0.3333333333333333,0.163265306122449,0.7120535714285714,5.5,3.75,17.75,19.25,0.06582683413699392,0.35833333333333334
5,5,0.03,1732,42,12,6,0.14285714285714285,0.5,0.22222222222222224,0.7592407084785133,11.166666666666666,2.1666666666666665,8.333333333333334,16.166666666666668,0.04182074097943574,0.34708442401338907
5,5,0.03,1733,34,12,7,0.20588235294117646,0.5833333333333334,0.3043478260869565,0.7922507180190833,14.285714285714286,2.7142857142857144,2.7142857142857144,13.0,0.06864731270387137,0.18692295494895042
5,5,0.03,1734,30,12,5,0.16666666666666666,0.4166666666666667,0.23809523809523808,0.7800355051431963,14.4,2.2,4.0,10.4,0.06308216134936892,0.2424400464400464
5,5,0.03,1735,39,12,4,0.10256410256410256,0.3333333333333333,0.15686274509803919,0.6,7.5,2.0,24.5,32.0,0.04330138967818151,0.5292864993967041
5,5,0.03,1736,22,12,9,0.4090909090909091,0.75,0.5294117647058824,0.7870565447347141,9.444444444444445,2.6666666666666665,8.222222222222221,12.11111111111111,0.0930165846123227,0.2443471747779245
5,5,0.03,1737,37,12,5,0.13513513513513514,0.4166666666666667,0.20408163265306126,0.701411001456299,21.6,3.8,2.8,20.4,0.03359227732286674,0.3417035937247176
5,5,0.03,1738,36,12,6,0.16666666666666666,0.5,0.25,0.6868203410759937,22.666666666666668,4.833333333333333,3.3333333333333335,20.0,0.08994527777600154,0.34643938261911816
5,5,0.03,1739,35,12,8,0.22857142857142856,0.6666666666666666,0.3404255319148936,0.7101848227743843,16.75,2.375,7.25,17.75,0.07681664238772479,0.35368745967030735
5,5,0.03,1740,45,12,5,0.1111111111111111,0.4166666666666667,0.17543859649122806,0.724767146307274,11.8,3.6,10.8,15.8,0.0579517039270212,0.3612600467885021
5,5,0.03,1741,32,12,6,0.1875,0.5,0.2727272727272727,0.6860622723451947,7.0,2.5,18.5,20.833333333333332,0.07021380637531628,0.4059143660310271
5,5,0.03,1742,34,12,10,0.29411764705882354,0.8333333333333334,0.4347826086956522,0.6616693480594205,16.6,2.5,10.8,25.0,0.07535722178413846,0.47477104473540904
5,5,0.03,1743,38,12,6,0.15789473684210525,0.5,0.23999999999999996,0.7162359659310878,6.333333333333333,2.1666666666666665,16.5,20.833333333333332,0.058453848761370775,0.31690224112146953
5,5,0.03,1744,31,12,7,0.22580645161290322,0.5833333333333334,0.3255813953488372,0.7244709852176833,10.714285714285714,2.7142857142857144,11.857142857142858,19.142857142857142,0.11273994323885532,0.3098518322005684
5,5,0.03,1745,40,12,6,0.15,0.5,0.23076923076923075,0.6444557642334042,17.833333333333332,4.166666666666667,10.833333333333334,26.0,0.05386023667469144,0.4339825903609437
5,5,0.03,1746,43,12,5,0.11627906976744186,0.4166666666666667,0.1818181818181818,0.7000145243282498,8.4,1.8,16.0,21.6,0.0717820747047899,0.44049603174603175
5,5,0.03,1747,37,12,4,0.10810810810810811,0.3333333333333333,0.163265306122449,0.6147058823529412,21.75,3.0,10.0,26.25,0.07121881788570228,0.559825267899802
5,5,0.03,1748,32,12,6,0.1875,0.5,0.2727272727272727,0.7108598258580541,10.5,2.3333333333333335,13.166666666666666,18.666666666666668,0.06035887247046066,0.3826601153183431
5,10,0.0,1729,16,12,11,0.6875,0.9166666666666666,0.7857142857142857,0.8191924582918678,8.454545454545455,6.545454545454546,7.363636363636363,2.0,0.0677407456589293,0.060233124441103424
5,10,0.0,1730,21,12,9,0.42857142857142855,0.75,0.5454545454545454,0.7911162730260024,7.888888888888889,6.0,9.88888888888889,6.888888888888889,0.0746346837908973,0.14954202980073672
5,10,0.0,1731,15,12,9,0.6,0.75,0.6666666666666665,0.8175464845216598,6.111111111111111,7.0,9.333333333333334,6.333333333333333,0.06862683607805668,0.13429630175503504
5,10,0.0,1732,15,12,11,0.7333333333333333,0.9166666666666666,0.8148148148148148,0.848648540786749,7.181818181818182,5.636363636363637,5.909090909090909,2.0,0.053507904049561766,0.056173252231472605
5,10,0.0,1733,15,12,12,0.8,1.0,0.888888888888889,0.8368272251724361,7.916666666666667,6.916666666666667,6.166666666666667,3.4166666666666665,0.07762937112258823,0.035533069761646295
5,10,0.0,1734,13,12,12,0.9230769230769231,1.0,0.9600000000000001,0.8461650470606735,6.916666666666667,5.916666666666667,6.416666666666667,2.5,0.07308388297326697,0.04861540621663913
5,10,0.0,1735,14,12,10,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.849074955190391,6.6,6.4,6.5,2.9,0.07210523621664944,0.041331633935673115
5,10,0.0,1736,14,12,11,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.8313985936974411,7.181818181818182,5.454545454545454,7.636363636363637,2.6363636363636362,0.08723317665858749,0.06382044820976325
5,10,0.0,1737,19,12,11,0.5789473684210527,0.9166666666666666,0.7096774193548387,0.8605386583142424,6.909090909090909,6.2727272727272725,5.0,3.727272727272727,0.04919029865812357,0.05561787662382556
5,10,0.0,1738,15,12,10,0.6666666666666666,0.8333333333333334,0.7407407407407408,0.8152685865251834,6.4,6.7,9.3,5.5,0.06917701012273907,0.12084772899118583
5,10,0.0,1739,16,12,10,0.625,0.8333333333333334,0.7142857142857143,0.7981311113646955,7.9,4.6,9.3,6.2,0.07333179947393297,0.16362358320951614
5,10,0.0,1740,17,12,10,0.5882352941176471,0.8333333333333334,0.6896551724137931,0.8370328039456043,7.5,7.3,6.7,3.8,0.06277908500882376,0.053427326807626255
5,10,0.0,1741,15,12,11,0.7333333333333333,0.9166666666666666,0.8148148148148148,0.796380142984389,8.090909090909092,6.090909090909091,9.363636363636363,5.454545454545454,0.07036123457526089,0.1342419070289119
5,10,0.0,1742,19,12,12,0.631578947368421,1.0,0.7741935483870968,0.7904308488565368,7.333333333333333,5.916666666666667,10.166666666666666,9.5,0.08200060232094765,0.21233855783637554
5,10,0.0,1743,14,12,12,0.8571428571428571,1.0,0.923076923076923,0.8215594303010699,6.75,6.5,8.416666666666666,5.5,0.07426241665304213,0.13625247002249566
5,10,0.0,1744,18,12,12,0.6666666666666666,1.0,0.8,0.811335750496564,7.5,5.583333333333333,8.583333333333334,5.25,0.105153598908595,0.13174213103425028
5,10,0.0,1745,18,12,11,0.6111111111111112,0.9166666666666666,0.7333333333333334,0.7734757457407909,7.454545454545454,5.545454545454546,11.545454545454545,9.727272727272727,0.0608946286755784,0.21304567409322528
5,10,0.0,1746,14,12,11,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.8422896661043456,7.2727272727272725,6.909090909090909,6.363636363636363,2.909090909090909,0.0556436582643884,0.0700051721072666
5,10,0.0,1747,16,12,12,0.75,1.0,0.8571428571428571,0.8287045073464272,6.75,6.333333333333333,7.666666666666667,5.75,0.07142632031865773,0.10061648447358935
5,10,0.0,1748,18,12,9,0.5,0.75,0.6,0.8070220462093487,7.0,5.555555555555555,9.333333333333334,6.333333333333333,0.062210251331890336,0.1354368913297138
5,10,0.01,1729,15,12,11,0.7333333333333333,0.9166666666666666,0.8148148148148148,0.8164446992165633,8.545454545454545,6.363636363636363,7.545454545454546,2.090909090909091,0.0677407456589293,0.06587427575736023
5,10,0.01,1730,21,12,10,0.47619047619047616,0.8333333333333334,0.6060606060606061,0.7796786618185052,8.9,6.3,10.0,7.1,0.07590261813903768,0.14100181692330516
5,10,0.01,1731,15,12,9,0.6,0.75,0.6666666666666665,0.8175464845216598,6.111111111111111,6.666666666666667,9.333333333333334,6.333333333333333,0.06862683607805668,0.13167625909966713
5,10,0.01,1732,16,12,11,0.6875,0.9166666666666666,0.7857142857142857,0.840688497332552,7.636363636363637,5.636363636363637,6.181818181818182,1.8181818181818181,0.053507904049561766,0.06294142577872616
5,10,0.01,1733,16,12,12,0.75,1.0,0.8571428571428571,0.8358232091081791,8.0,6.916666666666667,6.166666666666667,3.5,0.07762937112258823,0.034421958650535184
5,10,0.01,1734,12,12,12,1.0,1.0,1.0,0.842695281715348,7.0,5.833333333333333,6.666666666666667,2.5,0.07308388297326697,0.052595108543686736
5,10,0.01,1735,14,12,10,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.8458000187724997,6.8,6.4,6.6,2.8,0.07210523621664944,0.042617807589676496
5,10,0.01,1736,13,12,11,0.8461538461538461,0.9166666666666666,0.8799999999999999,0.8296688224116444,7.181818181818182,5.454545454545454,7.818181818181818,2.4545454545454546,0.08723317665858749,0.06137289576221081
5,10,0.01,1737,19,12,11,0.5789473684210527,0.9166666666666666,0.7096774193548387,0.8164550079284837,7.2727272727272725,6.0,8.272727272727273,6.454545454545454,0.04672948530344025,0.1164094514992302
5,10,0.01,1738,14,12,10,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.8501960365457982,6.4,6.6,6.6,1.8,0.07638040341895155,0.04736901094749903
5,10,0.01,1739,16,12,11,0.6875,0.9166666666666666,0.7857142857142857,0.7994777918263803,7.909090909090909,4.454545454545454,9.181818181818182,6.0,0.06609489816309275,0.14760291173503354
5,10,0.01,1740,16,12,10,0.625,0.8333333333333334,0.7142857142857143,0.8330961235895173,7.6,7.2,7.0,3.4,0.06277908500882376,0.058424092648508064
5,10,0.01,1741,14,12,11,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.8253765679077802,8.090909090909092,6.090909090909091,7.181818181818182,2.1818181818181817,0.0788152141491658,0.05105327667601475
5,10,0.01,1742,18,12,12,0.6666666666666666,1.0,0.8,0.787791784613297,7.416666666666667,5.75,10.333333333333334,9.25,0.08200060232094765,0.20951057539719642
5,10,0.01,1743,15,12,12,0.8,1.0,0.888888888888889,0.7925623372778142,6.75,6.083333333333333,10.666666666666666,8.75,0.0749363015508759,0.2092971340134394
5,10,0.01,1744,19,12,11,0.5789473684210527,0.9166666666666666,0.7096774193548387,0.8059937497753645,7.636363636363637,5.181818181818182,8.909090909090908,5.2727272727272725,0.11114538667455737,0.14726458344118373
5,10,0.01,1745,18,12,11,0.6111111111111112,0.9166666666666666,0.7333333333333334,0.7713615808359283,7.636363636363637,5.545454545454546,11.545454545454545,9.727272727272727,0.0608946286755784,0.21082941871241292
5,10,0.01,1746,14,12,12,0.8571428571428571,1.0,0.923076923076923,0.8137655272623169,7.166666666666667,6.583333333333333,8.666666666666666,6.0,0.05106639684158537,0.14122902093371867
5,10,0.01,1747,16,12,12,0.75,1.0,0.8571428571428571,0.8278200170041056,6.75,6.333333333333333,7.75,5.666666666666667,0.07142632031865773,0.09953423339133827
